ShipmentID,OrderID,Carrier,ShipDate,DeliveryDate,ShippingCost
35152,38374,Evri,2025-10-27,2025-11-01,19.42
35153,34818,"Royal Mail",2025-02-07,2025-02-13,19.73
35154,43267,DHL,2023-11-10,2023-11-13,19.56
35155,32620,"Royal Mail",2025-03-06,2025-03-08,16.84
35156,42951,DHL,2022-07-09,2022-07-12,10.25
35157,17642,DHL,2024-08-10,2024-08-14,14.31
35158,6579,DPD,2023-10-11,2023-10-13,15.00
35159,17320,Evri,2025-10-30,2025-11-01,19.92
35160,11640,"Royal Mail",2023-06-26,2023-06-27,8.13
35161,31225,Evri,2025-11-23,2025-11-26,21.74
35162,30532,"Royal Mail",2024-11-10,2024-11-17,6.43
35163,12913,Evri,2025-06-13,2025-06-15,19.00
35164,6627,"Royal Mail",2022-12-01,2022-12-05,21.48
35165,988,Evri,2022-01-17,2022-01-23,11.01
35166,41252,"Royal Mail",2024-12-06,2024-12-08,24.27
35167,35171,DHL,2022-10-04,2022-10-11,12.85
35168,12203,Evri,2024-08-09,2024-08-14,4.61
35169,44092,DPD,2022-09-14,2022-09-21,12.04
35170,31671,UPS,2023-12-01,2023-12-07,17.57
35171,14307,"Royal Mail",2024-11-17,2024-11-22,11.34
35172,43308,DPD,2023-09-02,2023-09-06,11.98
35173,24879,DHL,2025-08-14,2025-08-18,22.39
35174,11658,UPS,2022-09-23,2022-09-25,13.33
35175,15916,DHL,2022-01-04,2022-01-10,8.47
35176,48861,Unknown,2025-12-14,2025-12-19,14.69
35177,22733,Evri,2024-12-29,2025-01-04,4.41
35178,22164,UPS,2023-12-06,2023-12-09,7.25
35179,34072,UPS,2025-10-05,2025-10-06,5.76
35180,42058,DHL,2024-11-22,2024-11-26,17.67
35181,23890,DHL,2022-05-06,2022-05-12,6.42
35182,46531,DHL,2023-03-03,2023-03-08,14.81
35183,12997,DHL,2024-07-13,2024-07-16,22.43
35184,32439,DPD,2023-05-23,2023-05-26,20.31
35185,9284,DHL,2023-07-25,2023-07-31,5.84
35186,20140,Evri,2024-09-09,2024-09-14,3.71
35187,16334,UPS,2025-08-21,2025-08-25,3.54
35188,21543,"Royal Mail",2025-12-18,2025-12-19,24.32
35189,18564,DHL,2024-06-10,2024-06-11,4.87
35190,47604,DPD,2023-09-28,2023-10-02,9.21
35191,9799,DHL,2023-08-07,2023-08-14,18.60
35192,12639,"Royal Mail",2024-03-26,2024-03-30,8.75
35193,24250,DHL,2022-07-04,2022-07-10,15.19
35194,46204,DHL,2022-10-10,2022-10-12,5.97
35195,42281,"Royal Mail",2025-10-30,2025-11-05,13.94
35196,22063,DPD,2022-05-31,2022-06-02,11.93
35197,18872,DHL,2022-10-05,2022-10-09,6.65
35198,4862,UPS,2025-08-03,2025-08-05,12.24
35199,41275,DPD,2024-07-13,2024-07-14,18.74
35200,33068,DHL,2024-10-15,2024-10-19,15.97
35201,49413,UPS,2022-10-17,2022-10-20,7.35
35202,236,DHL,2024-06-13,2024-06-14,22.24
35203,43921,DHL,2022-11-30,2022-12-03,7.70
35204,28189,"Royal Mail",2022-05-15,2022-05-17,5.29
35205,20590,UPS,2023-11-22,2023-11-28,12.70
35206,47925,"Royal Mail",2024-06-28,2024-07-01,8.09
35207,28722,"Royal Mail",2023-12-03,2023-12-07,9.90
35208,18005,UPS,2022-10-22,2022-10-28,10.48
35209,24596,Evri,2025-09-08,2025-09-12,15.20
35210,1858,DPD,2022-10-09,2022-10-15,20.79
35211,41615,UPS,2023-09-23,2023-09-30,2.63
35212,42438,DHL,2024-12-07,2024-12-14,18.90
35213,45556,Evri,2024-08-09,2024-08-11,3.27
35214,46747,"Royal Mail",2025-03-05,2025-03-11,17.13
35215,6306,Evri,2023-08-15,2023-08-21,10.10
35216,38641,DPD,2023-06-14,2023-06-15,21.98
35217,11441,UPS,2025-04-26,2025-04-28,23.63
35218,47310,DHL,2025-07-26,2025-07-31,24.98
35219,10657,Evri,2022-08-01,2022-08-06,5.38
35220,35603,UPS,2024-07-22,2024-07-26,18.49
35221,20210,DHL,2022-06-28,2022-06-29,14.60
35222,2500,"Royal Mail",2022-12-05,2022-12-06,20.02
35223,11972,DPD,2022-10-19,2022-10-24,18.39
35224,41053,"Royal Mail",2025-03-03,2025-03-09,12.60
35225,35254,"Royal Mail",2025-11-21,2025-11-27,4.15
35226,22997,"Royal Mail",2023-11-27,2023-12-03,21.26
35227,26717,DPD,2022-05-02,2022-05-08,12.33
35228,39363,DHL,2024-04-05,2024-04-10,18.15
35229,9468,Evri,2023-11-02,2023-11-06,12.84
35230,12537,"Royal Mail",2024-11-28,2024-12-02,23.23
35231,16939,DHL,2022-04-29,2022-05-05,17.34
35232,36169,DHL,2023-12-22,2023-12-24,19.58
35233,31057,Evri,2024-04-18,2024-04-25,22.97
35234,14482,DPD,2022-07-16,2022-07-18,16.88
35235,27018,UPS,2024-11-16,2024-11-19,7.92
35236,24392,Evri,2024-12-03,2024-12-04,7.99
35237,30268,UPS,2024-12-16,2024-12-22,24.18
35238,20770,"Royal Mail",2023-06-23,2023-06-28,5.85
35239,40769,UPS,2024-11-05,2024-11-07,22.00
35240,24045,DPD,2024-10-12,2024-10-18,18.87
35241,17525,Evri,2023-06-15,2023-06-19,20.82
35242,45077,UPS,2025-06-13,2025-06-17,16.16
35243,4300,Evri,2024-01-20,2024-01-25,13.82
35244,10090,"Royal Mail",2024-12-12,2024-12-15,23.33
35245,25389,Evri,2022-09-27,2022-10-04,12.80
35246,21766,DHL,2025-04-11,2025-04-13,11.03
35247,48981,DHL,2022-03-31,2022-04-04,19.21
35248,20754,Evri,2023-03-02,2023-03-08,12.66
35249,7305,"Royal Mail",2025-10-01,2025-10-06,21.94
35250,26587,DHL,2022-07-20,2022-07-23,14.19
35251,29533,Evri,2022-10-03,2022-10-08,14.24
35252,31557,UPS,2025-09-27,2025-10-04,20.86
35253,5319,UPS,2024-12-16,2024-12-20,13.17
35254,18280,UPS,2023-07-25,2023-07-31,17.39
35255,5791,Evri,2023-01-14,2023-01-21,19.97
35256,8251,Evri,2024-01-06,2024-01-12,13.34
35257,2459,DPD,2023-07-05,2023-07-06,20.61
35258,35750,UPS,2022-08-29,2022-08-30,12.64
35259,36144,DHL,2024-05-13,2024-05-18,10.28
35260,4172,Evri,2025-01-22,2025-01-29,24.23
35261,27316,"Royal Mail",2025-07-24,2025-07-27,21.56
35262,45789,Evri,2024-07-30,2024-07-31,6.18
35263,42339,DPD,2025-10-14,2025-10-15,4.66
35264,29557,Evri,2022-06-11,2022-06-18,10.62
35265,15331,Evri,2022-03-22,2022-03-26,16.42
35266,NULL,DPD,2025-06-08,2025-06-14,24.96
35267,18896,DPD,2025-11-06,2025-11-07,12.56
35268,6869,Evri,2022-03-06,2022-03-10,11.63
35269,27957,DPD,2024-06-29,2024-07-01,11.18
35270,6913,DPD,2022-02-19,2022-02-20,21.84
35271,9709,UPS,2025-01-28,2025-02-01,21.42
35272,17403,DPD,2025-09-25,2025-09-29,5.02
35273,47472,Evri,2024-11-15,2024-11-17,19.94
35274,32504,UPS,2023-09-15,2023-09-20,4.88
35275,668,DPD,2022-10-31,2022-11-02,7.37
35276,13172,DPD,2024-12-18,2024-12-24,20.18
35277,40987,Evri,2025-07-09,2025-07-10,22.73
35278,40297,UPS,2025-03-08,2025-03-12,21.35
35279,48230,UPS,2023-01-16,2023-01-20,10.26
35280,47043,DPD,2022-12-15,2022-12-16,15.40
35281,23599,Evri,2024-11-22,2024-11-24,18.82
35282,20310,"Royal Mail",2025-11-01,2025-11-04,20.89
35283,38090,"Royal Mail",2025-07-03,2025-07-04,9.11
35284,24937,DHL,2023-12-07,2023-12-08,2.62
35285,1127,UPS,2023-06-29,2023-07-05,14.54
35286,31193,DHL,2022-05-23,2022-05-24,12.69
35287,12900,DPD,2023-01-20,2023-01-25,12.13
35288,34293,DHL,2025-11-20,2025-11-25,21.91
35289,37280,"Royal Mail",2024-12-20,2024-12-23,19.10
35290,42382,DHL,2023-03-28,2023-04-04,5.55
35291,38086,Evri,2022-12-11,2022-12-17,4.62
35292,37469,DHL,2023-07-03,2023-07-05,2.63
35293,3423,UPS,2023-11-12,2023-11-15,17.60
35294,15152,Evri,2023-05-18,2023-05-21,10.91
35295,5195,UPS,2022-08-10,2022-08-15,23.98
35296,8681,UPS,2023-07-26,2023-08-01,9.91
35297,196,DHL,2024-01-10,2024-01-14,12.32
35298,21716,DHL,2023-06-18,2023-06-23,8.89
35299,29418,DPD,2023-05-24,2023-05-31,8.43
35300,49002,"Royal Mail",2022-12-25,2023-01-01,19.70
35301,6456,"Royal Mail",2024-12-31,2025-01-02,14.94
35302,7685,Evri,2023-05-12,2023-05-16,14.63
35303,25541,UPS,2025-08-16,2025-08-18,21.98
35304,28173,DPD,2022-11-07,2022-11-11,20.15
35305,15950,DPD,2023-06-08,2023-06-10,15.88
35306,24205,DHL,2023-07-20,2023-07-26,13.15
35307,42988,DHL,2025-02-27,2025-03-06,9.47
35308,13114,"Royal Mail",2023-08-02,2023-08-04,13.98
35309,49115,DPD,2024-10-13,2024-10-17,21.92
35310,3724,DHL,2025-02-05,2025-02-11,4.49
35311,10993,Evri,2024-12-01,2024-12-08,3.76
35312,45895,DHL,2024-07-28,2024-08-04,13.36
35313,8586,"Royal Mail",2022-08-28,2022-08-30,12.47
35314,19675,DHL,2025-06-03,2025-06-08,2.93
35315,36950,Evri,2022-10-29,2022-10-30,4.95
35316,21937,"Royal Mail",2024-11-26,2024-12-02,8.44
35317,11793,DPD,2024-12-01,2024-12-08,10.18
35318,1597,DPD,2023-06-29,2023-06-30,3.44
35319,49594,DPD,2025-12-23,2025-12-30,4.10
35320,42455,UPS,2022-06-13,2022-06-18,20.49
35321,13303,DHL,2025-04-05,2025-04-08,5.29
35322,41791,UPS,2024-04-25,2024-04-27,4.70
35323,26146,DPD,2024-06-06,2024-06-10,5.41
35324,46812,DHL,2023-09-04,2023-09-09,11.20
35325,32573,DHL,2024-05-03,2024-05-10,16.00
35326,31253,UPS,2023-05-09,2023-05-12,11.22
35327,29171,Evri,2022-05-25,2022-05-31,4.45
35328,30998,DHL,2025-01-29,2025-02-03,20.82
35329,30235,"Royal Mail",2023-07-21,2023-07-25,14.83
35330,45149,"Royal Mail",2022-04-14,2022-04-15,13.14
35331,7804,"Royal Mail",2023-08-10,2023-08-14,17.88
35332,17031,Evri,2022-12-10,2022-12-14,6.91
35333,33177,Evri,2025-12-14,2025-12-15,23.54
35334,986,Evri,2025-03-20,2025-03-24,3.46
35335,10479,DHL,2023-06-13,2023-06-15,14.70
35336,30676,DHL,2022-07-03,2022-07-07,8.76
35337,1835,Unknown,2024-03-17,2024-03-23,20.21
35338,36064,DHL,2023-05-29,2023-06-05,10.04
35339,31868,UPS,2023-07-16,2023-07-17,13.83
35340,4282,Unknown,2025-08-05,2025-08-11,14.73
35341,30318,DPD,2022-03-16,2022-03-19,14.00
35342,21954,"Royal Mail",2025-03-25,2025-03-28,8.38
35343,35609,DPD,2024-08-20,2024-08-26,18.07
35344,35048,Evri,2022-09-08,2022-09-11,23.57
35345,655,DPD,2024-05-23,2024-05-27,5.61
35346,22631,"Royal Mail",2023-09-15,2023-09-16,19.24
35347,39927,Evri,2022-05-28,2022-06-01,13.20
35348,5909,UPS,2025-11-30,2025-12-03,24.80
35349,49160,DPD,2025-11-07,2025-11-14,15.02
35350,40427,Unknown,2024-07-12,2024-07-15,11.43
35351,48855,DPD,2025-07-05,2025-07-08,5.65
35352,48994,DHL,2024-06-21,2024-06-25,18.35
35353,19902,DHL,2023-02-03,2023-02-06,12.40
35354,35562,"Royal Mail",2023-05-31,2023-06-04,15.72
35355,4187,DPD,2025-12-10,2025-12-15,20.07
35356,35923,Evri,2023-10-18,2023-10-23,5.43
35357,NULL,"Royal Mail",2023-07-24,2023-07-26,14.49
35358,27694,Evri,2024-04-12,2024-04-18,8.24
35359,30631,DHL,2022-02-08,2022-02-13,5.35
35360,16990,DHL,2024-01-12,2024-01-13,14.10
35361,24631,"Royal Mail",2024-11-23,2024-11-28,10.82
35362,30064,DHL,2023-06-17,2023-06-19,19.37
35363,45354,Evri,2022-11-21,2022-11-27,20.75
35364,35937,Evri,2025-03-14,2025-03-15,13.02
35365,40819,"Royal Mail",2023-04-24,2023-04-28,7.64
35366,27899,DHL,2025-06-12,2025-06-15,22.30
35367,23864,Evri,2024-05-28,2024-06-03,2.67
35368,13811,"Royal Mail",2024-05-04,2024-05-07,10.27
35369,27710,UPS,2023-08-10,2023-08-13,6.99
35370,40464,DHL,2022-07-14,2022-07-18,10.40
35371,8527,DHL,2024-04-18,2024-04-23,12.84
35372,32018,"Royal Mail",2026-01-02,2026-01-09,19.56
35373,24786,Evri,2025-12-06,2025-12-11,4.07
35374,26890,Evri,2025-01-25,2025-01-30,2.72
35375,24337,"Royal Mail",2025-12-16,2025-12-23,15.13
35376,24951,"Royal Mail",2022-12-27,2022-12-30,14.30
35377,25320,DHL,2024-11-26,2024-11-30,10.69
35378,25646,Evri,2022-12-19,2022-12-24,18.37
35379,31516,DHL,2025-12-05,2025-12-07,13.34
35380,11800,"Royal Mail",2024-04-11,2024-04-16,19.32
35381,25234,DPD,2023-04-02,2023-04-07,8.92
35382,29940,DPD,2025-12-10,2025-12-13,19.31
35383,37444,DHL,2025-11-24,2025-11-28,21.12
35384,13529,Unknown,2022-12-02,2022-12-04,13.94
35385,34866,DHL,2023-02-18,2023-02-23,3.72
35386,18354,DHL,2023-05-10,2023-05-11,14.34
35387,39685,"Royal Mail",2024-07-21,2024-07-24,2.97
35388,14918,Evri,2024-06-16,2024-06-19,11.29
35389,32324,Evri,2025-12-19,2025-12-20,15.71
35390,6650,Evri,2022-11-30,2022-12-01,14.59
35391,38491,DHL,2022-01-18,2022-01-21,14.23
35392,18338,Evri,2025-12-19,2025-12-25,5.98
35393,20034,UPS,2022-06-13,2022-06-16,14.87
35394,23825,Evri,2023-11-10,2023-11-12,14.16
35395,544,DHL,2022-06-03,2022-06-10,7.47
35396,16802,DPD,2022-08-04,2022-08-07,5.39
35397,17735,DHL,2024-12-15,2024-12-16,14.35
35398,37766,DPD,2023-12-19,2023-12-23,5.53
35399,8136,"Royal Mail",2023-12-08,2023-12-12,6.16
35400,11307,UPS,2025-10-15,2025-10-16,16.02
35401,21979,Evri,2023-04-29,2023-05-01,10.16
35402,35278,Evri,2023-09-29,2023-10-01,11.22
35403,41565,DHL,2023-09-20,2023-09-25,10.91
35404,31726,DPD,2024-06-30,2024-07-04,15.01
35405,49396,DHL,2025-03-03,2025-03-10,10.92
35406,7599,DPD,2024-11-04,2024-11-05,21.72
35407,13922,DPD,2025-11-30,2025-12-07,23.16
35408,43172,"Royal Mail",2025-11-22,2025-11-24,14.58
35409,34260,DHL,2023-04-19,2023-04-21,4.17
35410,282,UPS,2025-11-26,2025-12-02,22.29
35411,23275,"Royal Mail",2022-08-10,2022-08-14,18.04
35412,28960,Unknown,2025-04-25,2025-04-29,17.34
35413,21378,UPS,2025-04-19,2025-04-23,4.03
35414,47010,DPD,2022-12-12,2022-12-19,23.19
35415,42548,UPS,2025-09-14,2025-09-19,24.76
35416,47848,Evri,2024-02-03,2024-02-04,13.87
35417,26311,Evri,2025-12-02,2025-12-03,22.37
35418,NULL,DHL,2022-10-23,2022-10-30,9.15
35419,3082,Evri,2024-10-08,2024-10-09,18.10
35420,27588,DHL,2022-12-12,2022-12-13,15.46
35421,13665,Evri,2022-06-27,2022-06-29,10.98
35422,9760,"Royal Mail",2022-03-07,2022-03-13,19.98
35423,16967,"Royal Mail",2024-10-17,2024-10-24,17.99
35424,NULL,DPD,2025-07-19,2025-07-22,6.99
35425,47801,UPS,2023-07-24,2023-07-25,23.54
35426,40757,UPS,2023-04-25,2023-04-30,19.71
35427,23436,Evri,2022-04-21,2022-04-27,19.63
35428,19325,"Royal Mail",2022-04-13,2022-04-17,21.10
35429,5623,DPD,2023-09-04,2023-09-09,14.03
35430,18747,DHL,2024-08-01,2024-08-07,21.58
35431,3496,Evri,2025-06-08,2025-06-11,10.57
35432,3507,DHL,2022-12-18,2022-12-23,12.34
35433,23711,Evri,2023-01-07,2023-01-12,3.26
35434,34362,DPD,2023-07-06,2023-07-12,18.34
35435,37077,Evri,2025-06-14,2025-06-19,22.90
35436,26672,"Royal Mail",2023-09-26,2023-10-03,22.02
35437,20322,DHL,2023-02-08,2023-02-15,13.89
35438,35072,DPD,2023-06-25,2023-06-28,12.71
35439,38062,UPS,2023-04-10,2023-04-14,19.18
35440,16199,DPD,2024-09-24,2024-09-26,5.97
35441,17284,"Royal Mail",2023-06-18,2023-06-22,3.45
35442,12709,"Royal Mail",2025-04-29,2025-05-06,12.57
35443,46101,"Royal Mail",2025-07-03,2025-07-07,12.66
35444,14598,Evri,2023-06-06,2023-06-12,10.11
35445,15875,DPD,2024-01-23,2024-01-28,24.93
35446,9161,DHL,2022-08-12,2022-08-18,4.81
35447,20864,Evri,2024-12-01,2024-12-03,22.86
35448,38182,DPD,2024-07-08,2024-07-15,20.66
35449,34171,DHL,2024-09-29,2024-09-30,10.97
35450,26013,Evri,2025-06-02,2025-06-05,2.52
35451,5416,DPD,2023-07-13,2023-07-18,13.72
35452,889,"Royal Mail",2023-01-25,2023-01-30,22.46
35453,35129,DPD,2022-02-15,2022-02-21,7.54
35454,31661,"Royal Mail",2023-07-25,2023-08-01,7.82
35455,31801,Evri,2023-10-25,2023-10-26,17.13
35456,34313,DPD,2024-12-10,2024-12-13,7.99
35457,21399,UPS,2024-04-22,2024-04-28,5.26
35458,15922,DHL,2023-03-14,2023-03-16,7.08
35459,28402,DPD,2022-11-11,2022-11-18,21.42
35460,37295,DPD,2025-11-28,2025-12-03,23.37
35461,33553,DHL,2024-04-26,2024-04-30,17.19
35462,12504,Evri,2023-11-19,2023-11-21,7.60
35463,1074,"Royal Mail",2024-01-07,2024-01-12,17.15
35464,32995,DHL,2025-10-02,2025-10-08,15.13
35465,29175,"Royal Mail",2022-12-19,2022-12-23,17.15
35466,48310,Evri,2025-11-28,2025-12-05,22.53
35467,21504,DPD,2025-12-08,2025-12-09,3.24
35468,6202,DHL,2025-08-03,2025-08-05,7.87
35469,9951,Evri,2022-05-27,2022-05-30,23.37
35470,14399,Evri,2022-06-30,2022-07-05,11.65
35471,23594,Evri,2024-11-26,2024-11-27,6.00
35472,16238,Evri,2022-10-31,2022-11-07,7.00
35473,10549,Evri,2023-07-11,2023-07-15,10.35
35474,49725,UPS,2025-12-01,2025-12-08,21.51
35475,4556,Evri,2022-02-04,2022-02-11,5.87
35476,18402,"Royal Mail",2023-06-26,2023-06-29,3.51
35477,39940,Evri,2022-03-14,2022-03-21,14.08
35478,938,Evri,2024-12-19,2024-12-21,7.43
35479,28053,Evri,2024-06-08,2024-06-13,8.98
35480,2723,UPS,2022-08-26,2022-08-29,5.21
35481,12926,UPS,2024-04-25,2024-05-01,14.15
35482,34749,DHL,2025-05-03,2025-05-07,8.47
35483,13772,DPD,2025-05-04,2025-05-11,17.96
35484,36952,UPS,2024-12-16,2024-12-22,9.60
35485,12697,"Royal Mail",2024-08-12,2024-08-18,10.84
35486,6190,Evri,2022-02-26,2022-02-28,5.55
35487,45653,DPD,2022-06-18,2022-06-21,18.85
35488,27410,DPD,2024-04-08,2024-04-11,23.46
35489,21814,"Royal Mail",2025-04-05,2025-04-09,19.16
35490,35705,DHL,2024-09-30,2024-10-02,20.89
35491,43797,DPD,2022-11-30,2022-12-03,5.95
35492,32819,"Royal Mail",2024-10-06,2024-10-12,4.01
35493,15512,DHL,2025-08-06,2025-08-13,3.57
35494,2823,Evri,2024-09-05,2024-09-10,6.14
35495,28899,UPS,2025-06-13,2025-06-15,4.41
35496,28922,DPD,2025-10-09,2025-10-12,23.29
35497,961,DHL,2025-12-11,2025-12-15,24.91
35498,13976,Evri,2024-05-10,2024-05-16,7.42
35499,32812,UPS,2024-04-12,2024-04-16,11.87
35500,13955,UPS,2022-08-03,2022-08-07,8.99
35501,46046,DPD,2025-05-28,2025-05-31,7.99
35502,27953,UPS,2023-10-03,2023-10-10,20.85
35503,49788,DPD,2025-09-04,2025-09-05,16.10
35504,34419,"Royal Mail",2023-08-22,2023-08-29,23.07
35505,19744,UPS,2024-10-24,2024-10-28,11.42
35506,3841,Evri,2024-11-27,2024-11-30,11.03
35507,6962,Evri,2023-12-09,2023-12-10,4.76
35508,39813,"Royal Mail",2023-12-12,2023-12-17,11.42
35509,40451,"Royal Mail",2025-07-20,2025-07-23,9.63
35510,28010,Evri,2022-06-26,2022-07-02,18.84
35511,5877,DPD,2024-02-28,2024-03-03,14.87
35512,34777,Evri,2023-11-11,2023-11-12,8.63
35513,33326,DHL,2024-07-07,2024-07-13,15.87
35514,44147,DPD,2023-02-05,2023-02-10,13.32
35515,5766,DPD,2025-03-06,2025-03-07,2.91
35516,3448,Evri,2025-11-15,2025-11-20,4.38
35517,33537,DPD,2024-06-22,2024-06-27,15.16
35518,25683,Unknown,2022-04-12,2022-04-16,19.99
35519,1578,DPD,2024-07-07,2024-07-14,22.59
35520,4297,Evri,2025-09-01,2025-09-08,11.63
35521,48756,DHL,2025-07-27,2025-07-31,14.79
35522,45018,"Royal Mail",2023-07-19,2023-07-21,18.53
35523,36212,UPS,2023-03-15,2023-03-21,10.20
35524,24569,UPS,2025-11-19,2025-11-26,19.08
35525,17106,Evri,2023-12-14,2023-12-18,12.13
35526,1843,UPS,2024-06-03,2024-06-09,21.88
35527,1395,Evri,2025-05-06,2025-05-10,23.33
35528,18266,UPS,2023-07-21,2023-07-24,2.71
35529,33355,DPD,2022-12-12,2022-12-15,2.84
35530,41597,DHL,2023-04-12,2023-04-17,21.99
35531,31390,UPS,2022-12-20,2022-12-23,3.71
35532,20383,UPS,2025-12-03,2025-12-09,13.96
35533,38883,DPD,2024-11-29,2024-12-02,3.55
35534,10418,"Royal Mail",2024-03-16,2024-03-19,5.15
35535,31877,DPD,2024-12-30,2025-01-06,13.74
35536,20647,DPD,2022-04-02,2022-04-06,3.04
35537,12919,DPD,2024-09-01,2024-09-07,6.32
35538,41737,"Royal Mail",2022-11-15,2022-11-17,13.06
35539,29755,DHL,2024-12-17,2024-12-23,24.07
35540,17456,"Royal Mail",2023-07-07,2023-07-11,19.68
35541,39993,DHL,2025-10-06,2025-10-09,12.66
35542,49701,UPS,2025-06-15,2025-06-21,3.52
35543,1982,DHL,2024-11-07,2024-11-12,17.74
35544,1275,DHL,2024-03-15,2024-03-16,7.93
35545,45051,UPS,2023-11-15,2023-11-17,7.24
35546,14868,UPS,2022-06-08,2022-06-10,8.07
35547,25875,DPD,2023-03-06,2023-03-13,3.96
35548,33444,DPD,2022-09-16,2022-09-20,10.12
35549,5147,UPS,2025-09-07,2025-09-09,11.89
35550,33837,DPD,2023-07-17,2023-07-18,18.61
35551,47206,UPS,2023-10-02,2023-10-04,4.14
35552,10557,Evri,2023-11-14,2023-11-16,2.90
35553,23154,DPD,2025-11-02,2025-11-06,10.60
35554,49822,DPD,2025-10-14,2025-10-16,9.60
35555,17070,UPS,2024-04-17,2024-04-18,16.19
35556,1431,Unknown,2022-01-28,2022-01-31,13.15
35557,29455,DPD,2022-06-27,2022-07-01,17.68
35558,19943,"Royal Mail",2024-05-17,2024-05-22,21.64
35559,41271,"Royal Mail",2025-02-07,2025-02-12,19.08
35560,20119,Evri,2024-05-07,2024-05-08,7.36
35561,18958,DHL,2025-11-22,2025-11-25,7.01
35562,25205,DPD,2023-12-03,2023-12-05,3.92
35563,20948,DHL,2023-05-20,2023-05-25,9.03
35564,22069,"Royal Mail",2024-11-27,2024-12-02,8.24
35565,5775,"Royal Mail",2022-06-18,2022-06-21,15.65
35566,39010,UPS,2022-06-10,2022-06-14,10.76
35567,49478,DHL,2024-11-21,2024-11-25,13.44
35568,46962,DHL,2025-04-18,2025-04-21,12.29
35569,NULL,Evri,2024-08-09,2024-08-12,18.25
35570,32518,"Royal Mail",2024-06-29,2024-07-06,23.07
35571,10915,DHL,2023-12-04,2023-12-05,12.04
35572,38226,Evri,2024-08-29,2024-09-05,23.45
35573,1580,DHL,2024-10-26,2024-10-28,2.88
35574,22334,"Royal Mail",2025-09-11,2025-09-13,13.63
35575,48441,"Royal Mail",2024-04-04,2024-04-06,14.56
35576,48634,Evri,2024-11-18,2024-11-24,8.93
35577,32258,DPD,2024-07-09,2024-07-11,23.47
35578,9507,DHL,2023-12-19,2023-12-25,21.68
35579,36849,Evri,2025-10-09,2025-10-11,8.39
35580,37769,"Royal Mail",2025-06-16,2025-06-23,21.10
35581,13940,"Royal Mail",2023-09-01,2023-09-05,17.77
35582,32137,"Royal Mail",2024-12-07,2024-12-13,12.89
35583,17056,"Royal Mail",2022-01-21,2022-01-26,9.06
35584,40805,Evri,2022-03-18,2022-03-23,3.37
35585,14231,Evri,2022-06-07,2022-06-10,19.32
35586,25204,"Royal Mail",2023-06-18,2023-06-19,18.49
35587,47068,UPS,2024-12-18,2024-12-23,22.18
35588,31270,DHL,2022-06-15,2022-06-17,22.35
35589,28102,DPD,2023-01-07,2023-01-12,8.14
35590,603,Evri,2023-12-08,2023-12-09,6.85
35591,48174,DHL,2025-11-29,2025-12-06,21.83
35592,41993,"Royal Mail",2023-02-05,2023-02-07,14.23
35593,14656,UPS,2025-07-11,2025-07-15,5.45
35594,12255,UPS,2025-08-31,2025-09-05,17.99
35595,5323,DPD,2022-10-23,2022-10-29,12.00
35596,22065,UPS,2024-08-08,2024-08-14,14.20
35597,21840,DHL,2025-06-20,2025-06-27,17.82
35598,26666,Evri,2024-09-29,2024-10-03,8.66
35599,33858,DHL,2023-08-19,2023-08-20,12.80
35600,10656,UPS,2022-06-17,2022-06-24,24.38
35601,7117,DHL,2024-06-18,2024-06-21,10.19
35602,17496,DHL,2024-06-25,2024-06-28,15.27
35603,43468,DPD,2022-10-05,2022-10-12,24.56
35604,6123,UPS,2025-11-25,2025-11-26,10.54
35605,37661,DPD,2022-01-20,2022-01-22,10.95
35606,75,DPD,2024-12-18,2024-12-22,17.81
35607,1423,DPD,2025-07-21,2025-07-26,23.90
35608,25556,UPS,2025-09-11,2025-09-14,11.37
35609,40592,DHL,2023-04-29,2023-05-04,14.35
35610,609,UPS,2023-07-10,2023-07-13,14.08
35611,38966,DHL,2022-03-03,2022-03-08,7.24
35612,42221,DHL,2024-12-08,2024-12-11,23.97
35613,7555,UPS,2022-04-22,2022-04-24,19.50
35614,4731,UPS,2022-09-11,2022-09-14,18.32
35615,25012,UPS,2022-03-21,2022-03-22,6.96
35616,22546,Unknown,2025-12-13,2025-12-18,6.27
35617,1557,Evri,2022-11-29,2022-12-04,18.38
35618,29876,DPD,2022-04-07,2022-04-10,12.54
35619,11700,UPS,2022-11-26,2022-11-27,14.27
35620,14340,UPS,2022-09-18,2022-09-20,20.51
35621,5678,DPD,2025-10-15,2025-10-18,4.24
35622,42037,DHL,2024-08-15,2024-08-18,16.95
35623,42187,"Royal Mail",2023-08-15,2023-08-17,13.50
35624,45460,DPD,2024-05-24,2024-05-27,10.10
35625,12599,DHL,2026-01-03,2026-01-06,23.15
35626,76,Evri,2023-12-15,2023-12-22,23.45
35627,8834,UPS,2024-02-19,2024-02-25,3.67
35628,38249,"Royal Mail",2022-12-02,2022-12-08,9.74
35629,10332,"Royal Mail",2023-06-01,2023-06-05,5.45
35630,15931,UPS,2025-12-11,2025-12-16,16.93
35631,37838,DHL,2024-06-28,2024-07-01,7.95
35632,5832,Evri,2024-03-17,2024-03-18,15.92
35633,46734,UPS,2025-04-29,2025-05-01,16.66
35634,1790,Evri,2023-08-28,2023-08-31,13.19
35635,20402,DPD,2023-03-27,2023-03-28,11.10
35636,13874,UPS,2022-03-27,2022-03-28,24.47
35637,46724,Unknown,2024-07-16,2024-07-22,23.71
