ReturnID,OrderID,IsValidOrder,ReturnDate,ReturnReason,RefundAmount
4913,19421,Yes,2023-02-07,"Wrong Item",688.70
4914,24812,Yes,2022-09-24,"Changed Mind",432.30
4915,5169,Yes,2022-11-25,"Late Delivery",749.37
4916,35291,Yes,2023-11-11,"Changed Mind",273.39
4917,10343,Yes,2025-08-14,"Changed Mind",577.25
4918,19272,Yes,2022-08-24,Damaged,235.33
4919,4721,Yes,2024-08-16,"Changed Mind",692.43
4920,45846,Yes,2023-12-21,"Wrong Item",369.60
4921,23746,Yes,2023-06-13,"Changed Mind",1093.73
4922,16966,Yes,2025-09-24,Damaged,712.71
4923,2975,Yes,2022-04-30,Damaged,637.28
4924,21061,Yes,2022-12-28,Damaged,654.31
4925,35787,Yes,2023-06-04,"Late Delivery",204.67
4926,14157,Yes,2023-09-20,"Changed Mind",994.18
4927,18458,Yes,2022-09-20,"Faulty Product",80.76
4928,24116,Yes,2024-05-22,"Changed Mind",1352.28
4929,41816,Yes,2025-10-31,"Wrong Item",637.46
4930,27898,Yes,2024-08-02,Damaged,504.09
4931,3091,Yes,2023-08-13,"Changed Mind",552.79
4932,19228,Yes,2022-09-19,"Wrong Item",317.45
4933,34111,Yes,2023-02-21,"Changed Mind",1588.12
4934,6324,Yes,2024-04-19,"Late Delivery",611.53
4935,46932,Yes,2022-08-17,"Wrong Item",798.03
4936,17491,Yes,2022-11-23,"Wrong Item",1238.51
4937,10348,Yes,2022-12-29,"Wrong Item",687.00
4938,10883,Yes,2024-11-15,"Wrong Item",1355.62
4939,13545,Yes,2025-06-06,"Wrong Item",1065.55
4940,2590,Yes,2026-01-06,"Late Delivery",260.80
4941,47691,Yes,2024-06-30,"Wrong Item",947.60
4942,26730,Yes,2024-01-10,"Changed Mind",1382.06
4943,15492,Yes,2022-03-22,Damaged,137.42
4944,6078,Yes,2022-09-28,"Changed Mind",638.83
4945,6451,Yes,2023-07-11,Damaged,130.68
4946,41415,Yes,2024-02-28,Damaged,295.78
4947,15750,Yes,2023-11-28,"Changed Mind",45.60
4948,1301,Yes,2024-09-22,"Changed Mind",614.70
4949,23159,Yes,2024-10-06,"Late Delivery",1241.07
4950,40490,Yes,2022-01-11,"Faulty Product",331.99
4951,36353,Yes,2023-07-28,"Wrong Item",199.65
4952,16270,Yes,2022-08-20,"Wrong Item",267.71
4953,30437,Yes,2025-08-04,Damaged,665.08
4954,46471,Yes,2023-08-10,"Wrong Item",14.13
4955,11114,Yes,2023-12-15,"Changed Mind",875.05
4956,16673,Yes,2023-05-25,"Changed Mind",935.28
4957,10311,Yes,2025-05-25,"Late Delivery",11.77
4958,49771,Yes,2023-10-31,"Faulty Product",655.13
4959,40255,Yes,2022-06-20,"Late Delivery",1011.53
4960,32144,Yes,2024-03-13,Damaged,1027.99
4961,13786,Yes,2022-08-10,Damaged,1172.98
4962,41212,Yes,2023-12-05,"Changed Mind",1481.28
4963,42754,Yes,2024-11-19,"Late Delivery",669.32
4964,26833,Yes,2025-05-30,Damaged,1257.54
4965,4835,Yes,2024-09-21,"Wrong Item",1054.68
4966,2970,Yes,2023-06-07,"Faulty Product",903.08
4967,15788,Yes,2023-04-16,"Faulty Product",476.43
4968,36918,Yes,2025-05-02,"Faulty Product",851.55
4969,41229,Yes,2022-06-24,"Wrong Item",703.55
4970,44850,Yes,2024-10-06,"Wrong Item",948.46
4971,32951,Yes,2025-06-22,"Late Delivery",535.49
4972,33609,Yes,2024-06-20,"Faulty Product",516.02
4973,38430,Yes,2024-12-24,"Wrong Item",616.30
4974,13903,Yes,2024-03-03,"Changed Mind",787.70
4975,38671,Yes,2024-11-28,Damaged,98.82
4976,25996,Yes,2025-08-21,Damaged,1377.04
4977,30567,Yes,2023-12-16,"Wrong Item",1357.57
4978,35614,Yes,2022-04-18,"Wrong Item",784.45
4979,1620,Yes,2023-04-12,Damaged,1092.18
4980,48821,Yes,2022-05-20,"Wrong Item",1132.05
4981,40049,Yes,2023-03-13,Damaged,556.75
4982,46697,Yes,2023-12-10,"Wrong Item",799.59
4983,12351,Yes,2023-10-04,"Late Delivery",779.55
4984,444444,NO,2022-08-09,"Changed Mind",968.09
4985,3152,Yes,2023-09-20,"Wrong Item",82.64
4986,44656,Yes,2022-07-07,Damaged,343.37
4987,29388,Yes,2022-03-20,"Changed Mind",1370.95
4988,32927,Yes,2024-09-11,"Changed Mind",289.18
4989,20987,Yes,2023-12-03,Damaged,1131.44
4990,1863,Yes,2025-12-09,Damaged,854.82
4991,10328,Yes,2022-12-14,"Wrong Item",602.08
4992,42028,Yes,2025-09-17,"Faulty Product",1447.51
4993,23923,Yes,2022-06-25,Damaged,1474.29
4994,5914,Yes,2025-08-08,"Wrong Item",359.34
4995,11511,Yes,2022-07-18,"Changed Mind",544.85
4996,24931,Yes,2023-06-27,"Faulty Product",404.08
4997,26435,Yes,2024-11-18,"Faulty Product",1223.13
4998,2008,Yes,2022-08-13,"Changed Mind",1262.71
4999,1390,Yes,2023-11-05,"Faulty Product",1191.49
5000,1172,Yes,2025-05-14,"Changed Mind",1368.50
5001,36420,Yes,2024-01-03,"Late Delivery",1068.43
5002,43715,Yes,2025-08-13,"Late Delivery",376.32
5003,18204,Yes,2022-08-14,"Wrong Item",581.61
5004,44286,Yes,2022-08-07,"Faulty Product",36.42
5005,30730,Yes,2023-11-16,"Faulty Product",323.08
5006,48905,Yes,2024-06-11,"Wrong Item",1244.08
5007,41295,Yes,2023-09-03,"Late Delivery",904.87
5008,33014,Yes,2025-12-28,Damaged,1332.42
5009,20703,Yes,2023-12-24,Damaged,99.34
5010,34454,Yes,2023-08-19,Damaged,747.67
5011,12778,Yes,2023-05-07,"Wrong Item",869.63
5012,1307,Yes,2023-10-12,"Late Delivery",1357.58
5013,15311,Yes,2025-08-24,Damaged,1419.97
5014,49818,Yes,2024-10-04,"Changed Mind",661.67
5015,34569,Yes,2022-09-29,"Changed Mind",1238.48
5016,35883,Yes,2024-12-19,"Changed Mind",1233.51
5017,42764,Yes,2025-12-28,"Faulty Product",1338.57
5018,15526,Yes,2023-08-20,"Late Delivery",219.50
5019,7400,Yes,2025-03-22,"Changed Mind",1085.59
5020,3027,Yes,2022-08-14,Damaged,678.16
5021,5296,Yes,2023-10-16,"Faulty Product",597.01
5022,9629,Yes,2023-01-19,"Changed Mind",1629.03
5023,8567,Yes,2022-06-03,"Late Delivery",1022.04
5024,44448,Yes,2024-09-09,Damaged,345.57
5025,34076,Yes,2025-04-14,"Changed Mind",58.41
5026,12838,Yes,2022-03-15,"Faulty Product",459.69
5027,10337,Yes,2024-07-19,"Late Delivery",1340.48
5028,36101,Yes,2022-10-29,"Wrong Item",865.34
5029,41989,Yes,2023-05-19,"Faulty Product",167.86
5030,40035,Yes,2024-05-01,"Late Delivery",722.48
5031,23073,Yes,2022-08-04,"Wrong Item",544.77
5032,17517,Yes,2022-12-08,"Wrong Item",564.54
5033,43956,Yes,2023-06-23,"Faulty Product",708.14
5034,45327,Yes,2023-12-01,"Wrong Item",1296.51
5035,23744,Yes,2022-06-07,"Faulty Product",328.05
5036,15103,Yes,2025-10-10,"Faulty Product",445.67
5037,38442,Yes,2025-09-03,"Changed Mind",1008.45
5038,40326,Yes,2025-12-14,Damaged,1138.75
5039,48907,Yes,2024-07-30,Damaged,950.11
5040,2179,Yes,2022-10-24,"Changed Mind",627.05
5041,41652,Yes,2024-03-24,Damaged,491.82
5042,31617,Yes,2025-03-19,"Wrong Item",443.33
5043,37487,Yes,2025-08-09,"Faulty Product",547.91
5044,3123,Yes,2025-11-27,Damaged,638.52
5045,12865,Yes,2024-01-12,"Late Delivery",1294.20
5046,7984,Yes,2024-05-24,"Late Delivery",112.89
5047,12881,Yes,2025-01-04,"Wrong Item",721.33
5048,12618,Yes,2024-08-14,"Wrong Item",419.53
5049,17544,Yes,2024-11-11,"Faulty Product",287.00
5050,34966,Yes,2023-10-07,Damaged,845.37
5051,44221,Yes,2025-06-27,"Wrong Item",993.80
5052,32294,Yes,2022-07-22,"Faulty Product",317.06
5053,28631,Yes,2025-09-24,"Wrong Item",300.19
5054,43673,Yes,2023-04-01,"Late Delivery",668.97
5055,23569,Yes,2023-02-07,Damaged,1352.38
5056,46122,Yes,2022-12-23,"Late Delivery",791.45
5057,48505,Yes,2024-06-18,"Changed Mind",947.52
5058,42276,Yes,2025-08-10,"Changed Mind",56.52
5059,21275,Yes,2022-09-09,"Faulty Product",304.58
5060,13947,Yes,2024-04-27,Damaged,731.42
5061,16141,Yes,2024-06-13,"Wrong Item",517.26
5062,26199,Yes,2022-01-24,"Wrong Item",399.49
5063,12154,Yes,2023-04-09,"Late Delivery",936.72
5064,27751,Yes,2022-08-30,"Wrong Item",1535.08
5065,6094,Yes,2024-10-09,"Faulty Product",256.54
5066,34645,Yes,2023-08-30,"Late Delivery",1146.49
5067,19785,Yes,2025-01-02,"Faulty Product",1058.26
5068,44774,Yes,2025-04-19,"Changed Mind",1084.62
5069,13856,Yes,2023-03-23,"Faulty Product",545.35
5070,22397,Yes,2022-10-05,"Wrong Item",749.13
5071,7079,Yes,2024-09-28,"Late Delivery",1361.51
5072,23916,Yes,2023-03-17,Damaged,1015.04
5073,21073,Yes,2024-12-17,"Late Delivery",331.95
5074,4201,Yes,2025-06-22,Damaged,367.82
5075,27376,Yes,2022-10-01,Damaged,1290.35
5076,32574,Yes,2023-06-23,"Wrong Item",285.53
5077,8846,Yes,2024-12-13,"Wrong Item",723.24
5078,38705,Yes,2024-09-06,"Faulty Product",1510.91
5079,11402,Yes,2022-03-20,"Wrong Item",784.80
5080,20576,Yes,2023-03-16,Damaged,1033.15
5081,35450,Yes,2025-08-22,"Changed Mind",252.06
5082,26550,Yes,2024-07-02,"Changed Mind",1026.60
5083,15467,Yes,2022-02-12,Damaged,695.34
5084,12985,Yes,2025-03-12,"Changed Mind",1180.86
5085,25267,Yes,2024-04-30,"Faulty Product",657.59
5086,15830,Yes,2023-12-13,"Late Delivery",726.61
5087,12560,Yes,2024-07-06,"Late Delivery",72.66
5088,25034,Yes,2024-10-13,"Wrong Item",1313.39
5089,9892,Yes,2022-09-22,"Changed Mind",224.98
5090,31787,Yes,2024-06-28,"Changed Mind",749.55
5091,39639,Yes,2023-11-24,"Late Delivery",924.18
5092,48408,Yes,2023-07-22,"Wrong Item",68.47
5093,38747,Yes,2023-10-13,"Changed Mind",850.83
5094,42612,Yes,2024-10-05,"Changed Mind",857.09
5095,4645,Yes,2023-12-18,"Changed Mind",821.48
5096,30693,Yes,2022-05-20,"Changed Mind",713.10
5097,49153,Yes,2023-03-07,"Changed Mind",1431.11
5098,34667,Yes,2025-07-05,"Late Delivery",697.19
5099,26731,Yes,2023-05-26,"Changed Mind",609.44
5100,20536,Yes,2022-12-15,"Changed Mind",258.79
5101,11101,Yes,2025-08-16,"Faulty Product",1020.69
5102,28234,Yes,2024-09-17,"Faulty Product",955.99
5103,38901,Yes,2022-09-11,"Changed Mind",389.02
5104,3082,Yes,2024-10-16,"Changed Mind",1069.00
5105,478,Yes,2022-03-25,"Late Delivery",643.36
5106,11027,Yes,2025-07-31,"Faulty Product",1238.04
5107,12433,Yes,2023-12-05,"Late Delivery",185.00
5108,35628,Yes,2022-10-15,Damaged,808.36
5109,7384,Yes,2023-12-26,"Changed Mind",647.37
5110,25752,Yes,2025-05-08,"Wrong Item",204.62
5111,28873,Yes,2025-07-24,"Late Delivery",142.40
5112,444444,NO,2023-11-04,"Changed Mind",962.17
5113,31001,Yes,2022-08-10,"Wrong Item",1575.99
5114,505,Yes,2022-02-20,"Changed Mind",1408.78
5115,2291,Yes,2024-12-12,"Faulty Product",831.50
5116,21175,Yes,2022-07-24,"Late Delivery",1315.62
5117,41750,Yes,2024-05-22,"Changed Mind",889.77
5118,19805,Yes,2022-04-02,"Wrong Item",748.56
5119,23391,Yes,2022-11-29,"Wrong Item",698.71
5120,44650,Yes,2023-08-16,Damaged,1215.34
5121,27152,Yes,2022-09-15,"Wrong Item",556.03
5122,23850,Yes,2025-12-16,Damaged,299.26
5123,13494,Yes,2025-11-24,"Late Delivery",385.12
5124,49185,Yes,2024-05-22,"Wrong Item",710.11
5125,13238,Yes,2025-12-15,"Faulty Product",436.23
5126,38310,Yes,2024-04-23,"Wrong Item",595.50
5127,45381,Yes,2024-06-15,"Wrong Item",1047.36
5128,19651,Yes,2024-11-29,"Late Delivery",627.66
5129,40134,Yes,2023-09-14,Damaged,411.52
5130,40666,Yes,2022-08-02,"Late Delivery",754.38
5131,33603,Yes,2022-06-26,Damaged,294.08
5132,15201,Yes,2024-08-04,Damaged,969.82
5133,11139,Yes,2022-08-22,"Wrong Item",344.24
5134,23743,Yes,2023-07-16,"Changed Mind",802.43
5135,47100,Yes,2022-06-27,"Faulty Product",426.85
5136,33061,Yes,2024-12-20,"Faulty Product",773.36
5137,27959,Yes,2022-07-20,"Faulty Product",166.15
5138,13257,Yes,2023-08-05,"Faulty Product",230.29
5139,44903,Yes,2025-01-25,Damaged,730.32
5140,38774,Yes,2023-07-26,"Changed Mind",1021.41
5141,13025,Yes,2024-01-01,"Changed Mind",593.68
5142,8187,Yes,2023-10-09,"Late Delivery",1409.51
5143,25621,Yes,2022-07-22,"Changed Mind",1271.49
5144,29737,Yes,2025-01-20,Damaged,985.35
5145,33412,Yes,2022-10-25,Damaged,229.25
5146,13160,Yes,2023-02-09,"Wrong Item",561.16
5147,7065,Yes,2024-08-18,"Wrong Item",893.52
5148,22272,Yes,2024-06-01,"Wrong Item",762.02
5149,21496,Yes,2022-07-23,"Late Delivery",1476.94
5150,35984,Yes,2023-10-10,"Faulty Product",404.83
5151,47545,Yes,2022-07-12,Damaged,235.74
5152,16962,Yes,2025-11-21,Damaged,1083.98
5153,13969,Yes,2026-01-06,"Faulty Product",688.56
5154,6580,Yes,2024-05-21,"Faulty Product",551.04
5155,16360,Yes,2025-02-23,Damaged,1051.50
5156,5160,Yes,2023-11-19,"Wrong Item",191.37
5157,18873,Yes,2024-04-24,"Wrong Item",323.53
5158,48959,Yes,2024-12-11,"Late Delivery",376.98
5159,19450,Yes,2022-10-21,"Wrong Item",725.26
5160,22519,Yes,2023-09-11,"Late Delivery",581.25
5161,41179,Yes,2022-05-23,"Wrong Item",629.09
5162,35065,Yes,2022-06-12,"Late Delivery",197.73
5163,48649,Yes,2024-11-26,"Wrong Item",1797.50
5164,28115,Yes,2025-03-10,"Late Delivery",186.82
5165,23069,Yes,2022-08-10,"Faulty Product",423.76
5166,30107,Yes,2024-04-13,"Faulty Product",137.52
5167,20944,Yes,2024-09-21,"Late Delivery",158.05
5168,17228,Yes,2024-04-17,"Changed Mind",95.82
5169,45051,Yes,2023-11-29,"Wrong Item",980.64
5170,26027,Yes,2025-03-30,"Changed Mind",870.12
5171,45260,Yes,2025-07-01,"Wrong Item",74.38
5172,6428,Yes,2022-05-04,"Faulty Product",1322.79
5173,22741,Yes,2024-06-26,Damaged,1221.10
5174,47187,Yes,2025-02-21,"Faulty Product",162.42
5175,40106,Yes,2025-04-19,Damaged,907.15
5176,16396,Yes,2024-03-19,"Wrong Item",313.37
5177,41804,Yes,2025-07-03,Damaged,366.78
5178,35915,Yes,2025-08-16,Damaged,789.06
5179,9580,Yes,2022-01-26,"Faulty Product",181.60
5180,23421,Yes,2023-12-15,"Wrong Item",133.45
5181,11868,Yes,2024-10-10,"Wrong Item",576.77
5182,32512,Yes,2025-04-20,"Wrong Item",175.74
5183,28399,Yes,2025-12-20,"Late Delivery",1816.41
5184,27213,Yes,2025-11-29,"Wrong Item",1191.84
5185,13138,Yes,2023-06-08,"Wrong Item",139.80
5186,44123,Yes,2023-08-21,"Changed Mind",190.12
5187,35498,Yes,2025-12-29,"Late Delivery",326.57
5188,10303,Yes,2024-11-05,"Late Delivery",675.20
5189,31317,Yes,2023-10-27,Damaged,1029.50
5190,31944,Yes,2025-07-01,"Late Delivery",69.87
5191,5611,Yes,2024-09-21,"Wrong Item",500.71
5192,30151,Yes,2022-12-27,"Late Delivery",342.77
5193,5029,Yes,2023-12-09,Damaged,927.69
5194,49308,Yes,2024-11-25,Damaged,448.00
5195,14794,Yes,2024-03-29,"Faulty Product",286.66
5196,46381,Yes,2024-06-25,"Wrong Item",1265.81
5197,26474,Yes,2025-06-18,"Faulty Product",200.30
5198,14604,Yes,2024-12-10,"Changed Mind",791.42
5199,30126,Yes,2024-10-09,Damaged,319.54
5200,6753,Yes,2023-07-04,"Faulty Product",233.02
5201,22334,Yes,2025-09-14,"Wrong Item",1138.05
5202,28941,Yes,2025-10-07,"Wrong Item",1374.73
5203,15197,Yes,2022-01-19,"Late Delivery",852.77
5204,47455,Yes,2022-03-29,"Faulty Product",914.63
5205,42356,Yes,2025-07-13,"Wrong Item",1037.56
5206,20829,Yes,2023-09-26,"Wrong Item",522.35
5207,444444,NO,2024-08-12,"Changed Mind",375.05
5208,21994,Yes,2023-03-17,"Wrong Item",1208.79
5209,25727,Yes,2024-05-19,"Faulty Product",485.96
5210,30886,Yes,2025-05-04,"Changed Mind",289.43
5211,7028,Yes,2024-06-10,"Faulty Product",383.68
5212,14198,Yes,2025-12-07,"Changed Mind",1190.98
5213,6390,Yes,2025-11-20,"Faulty Product",427.97
5214,12748,Yes,2022-05-24,Damaged,822.72
5215,5033,Yes,2022-11-11,"Late Delivery",414.67
5216,15458,Yes,2022-03-29,"Changed Mind",1635.94
5217,42909,Yes,2025-11-06,"Late Delivery",867.91
5218,8481,Yes,2023-04-24,"Changed Mind",945.03
5219,47603,Yes,2022-02-01,Damaged,774.42
5220,9269,Yes,2023-12-25,Damaged,544.36
5221,15972,Yes,2022-07-11,Damaged,1162.03
5222,19580,Yes,2024-10-10,"Faulty Product",277.02
5223,6356,Yes,2024-11-03,"Wrong Item",780.01
5224,14766,Yes,2023-01-05,"Late Delivery",816.94
5225,24873,Yes,2022-04-02,"Wrong Item",1403.45
5226,27365,Yes,2022-06-06,"Wrong Item",572.19
5227,22472,Yes,2025-08-23,"Wrong Item",271.08
5228,35509,Yes,2024-07-19,"Faulty Product",1603.17
5229,48639,Yes,2023-04-08,"Wrong Item",13.81
5230,1692,Yes,2024-07-06,Damaged,1244.75
5231,47815,Yes,2022-07-10,"Late Delivery",302.64
5232,14614,Yes,2024-03-20,Damaged,796.04
5233,8844,Yes,2022-06-23,"Late Delivery",129.89
5234,14257,Yes,2022-12-11,Damaged,240.73
5235,12250,Yes,2024-06-11,Damaged,364.73
5236,39940,Yes,2022-03-31,"Late Delivery",1764.56
5237,41749,Yes,2023-01-05,"Wrong Item",796.02
5238,12901,Yes,2025-03-11,Damaged,76.18
5239,24719,Yes,2025-10-10,"Faulty Product",1844.91
5240,1162,Yes,2022-03-09,"Faulty Product",458.40
5241,32078,Yes,2024-12-31,"Changed Mind",848.87
5242,13490,Yes,2024-04-15,Damaged,856.47
5243,32348,Yes,2024-10-26,Damaged,260.33
5244,33482,Yes,2025-02-10,"Late Delivery",1120.22
5245,293,Yes,2022-05-12,"Wrong Item",358.28
5246,24645,Yes,2022-02-06,"Faulty Product",337.14
5247,3481,Yes,2024-12-17,"Late Delivery",128.59
5248,32856,Yes,2022-04-03,"Late Delivery",825.37
5249,444444,NO,2023-03-28,Damaged,606.74
5250,23778,Yes,2022-06-15,"Faulty Product",736.02
5251,43748,Yes,2024-09-18,"Changed Mind",96.95
5252,444444,NO,2024-08-27,"Changed Mind",551.14
5253,11730,Yes,2023-10-05,"Late Delivery",455.94
5254,9681,Yes,2022-08-10,"Faulty Product",259.96
5255,39054,Yes,2022-09-28,"Wrong Item",333.03
5256,45010,Yes,2025-12-31,"Wrong Item",318.09
5257,32844,Yes,2024-09-29,"Wrong Item",234.78
5258,21,Yes,2024-07-26,"Wrong Item",478.77
5259,49082,Yes,2025-01-23,"Changed Mind",508.58
5260,11739,Yes,2025-11-23,"Changed Mind",206.03
5261,23846,Yes,2025-11-27,Damaged,786.66
5262,15481,Yes,2023-08-24,"Late Delivery",289.29
5263,2926,Yes,2022-08-28,Damaged,1151.78
5264,48486,Yes,2024-11-11,Damaged,1529.56
5265,17574,Yes,2023-03-06,"Wrong Item",1425.25
5266,13364,Yes,2022-08-26,"Changed Mind",1009.26
5267,29328,Yes,2022-12-08,Damaged,606.27
5268,30034,Yes,2025-07-01,Damaged,74.82
5269,44811,Yes,2023-04-13,Damaged,815.92
5270,3004,Yes,2023-07-11,Damaged,898.05
5271,30158,Yes,2024-07-24,"Changed Mind",711.52
5272,41971,Yes,2024-07-04,Damaged,305.72
5273,10281,Yes,2022-12-28,"Wrong Item",319.70
5274,25759,Yes,2025-02-24,"Faulty Product",1115.19
5275,34725,Yes,2022-08-07,"Late Delivery",448.20
5276,41329,Yes,2025-05-14,Damaged,424.12
5277,31745,Yes,2024-11-29,"Changed Mind",909.57
5278,33681,Yes,2024-12-06,Damaged,1051.14
5279,15128,Yes,2023-08-26,"Late Delivery",367.05
5280,2515,Yes,2024-02-08,"Late Delivery",808.47
5281,20750,Yes,2025-12-30,"Changed Mind",1360.77
5282,23101,Yes,2023-01-10,"Changed Mind",449.65
5283,26879,Yes,2022-03-09,"Faulty Product",236.71
5284,25002,Yes,2024-11-22,"Wrong Item",640.56
5285,30299,Yes,2024-10-12,Damaged,752.15
5286,31532,Yes,2025-10-06,"Changed Mind",1048.32
5287,2129,Yes,2025-08-19,"Late Delivery",316.58
5288,47888,Yes,2025-01-13,"Changed Mind",911.63
5289,37261,Yes,2025-07-05,"Wrong Item",67.00
5290,46459,Yes,2023-03-07,"Faulty Product",1327.98
5291,22885,Yes,2023-05-29,Damaged,65.94
5292,12957,Yes,2023-01-06,"Faulty Product",959.56
5293,41174,Yes,2025-03-09,"Late Delivery",1363.00
5294,38019,Yes,2023-07-18,"Faulty Product",675.40
5295,18608,Yes,2024-01-25,"Changed Mind",108.00
5296,20755,Yes,2024-06-11,"Wrong Item",716.30
5297,49434,Yes,2024-12-02,"Late Delivery",129.33
5298,12841,Yes,2025-08-14,"Wrong Item",1082.00
5299,6169,Yes,2022-11-26,Damaged,1450.19
5300,45637,Yes,2024-07-21,Damaged,146.33
5301,42916,Yes,2024-12-11,Damaged,766.91
5302,5607,Yes,2023-06-21,Damaged,881.85
5303,26480,Yes,2025-07-08,"Wrong Item",69.55
5304,29865,Yes,2026-01-11,"Changed Mind",882.77
5305,29416,Yes,2025-03-31,"Changed Mind",451.41
5306,29761,Yes,2024-11-25,"Faulty Product",486.06
5307,1546,Yes,2024-06-19,"Late Delivery",363.72
5308,1852,Yes,2024-12-12,"Wrong Item",921.24
5309,46009,Yes,2023-09-20,"Wrong Item",251.52
5310,10150,Yes,2025-04-28,"Faulty Product",1093.99
5311,16446,Yes,2025-01-31,Damaged,1825.15
5312,16950,Yes,2023-06-12,"Changed Mind",1304.16
5313,30068,Yes,2023-11-01,"Late Delivery",1496.29
5314,44232,Yes,2023-04-27,"Faulty Product",1118.18
5315,9704,Yes,2023-01-15,Damaged,165.56
5316,29644,Yes,2022-03-04,Damaged,888.90
5317,39057,Yes,2025-06-12,"Late Delivery",1143.05
5318,14870,Yes,2024-12-04,"Changed Mind",598.48
5319,20841,Yes,2025-09-17,"Faulty Product",263.04
5320,10695,Yes,2022-06-01,"Late Delivery",527.66
5321,2308,Yes,2025-10-13,Damaged,271.93
5322,24893,Yes,2025-07-20,"Changed Mind",785.47
5323,23258,Yes,2023-09-18,"Late Delivery",478.10
5324,37511,Yes,2024-03-24,"Wrong Item",405.25
5325,27753,Yes,2024-08-17,"Late Delivery",648.68
5326,5656,Yes,2024-05-02,"Faulty Product",426.68
5327,29947,Yes,2022-10-30,"Changed Mind",1075.24
5328,35798,Yes,2025-12-23,"Changed Mind",72.15
5329,12115,Yes,2023-05-07,"Late Delivery",1781.88
5330,7230,Yes,2022-07-20,"Late Delivery",505.99
5331,14214,Yes,2022-05-20,Damaged,136.76
5332,24340,Yes,2023-06-07,"Late Delivery",454.48
5333,19193,Yes,2024-03-08,"Faulty Product",998.36
5334,24110,Yes,2025-12-31,"Faulty Product",1412.99
5335,3958,Yes,2025-06-02,"Wrong Item",485.45
5336,29993,Yes,2024-10-15,Damaged,1436.83
5337,16310,Yes,2024-12-16,Damaged,669.28
5338,44201,Yes,2025-05-30,Damaged,1408.46
5339,18353,Yes,2022-08-14,"Changed Mind",988.59
5340,46164,Yes,2022-02-22,Damaged,576.14
5341,11620,Yes,2024-01-29,Damaged,720.93
5342,28792,Yes,2024-12-13,"Late Delivery",448.01
5343,7921,Yes,2025-05-30,Damaged,564.99
5344,13685,Yes,2025-08-27,Damaged,1524.67
5345,35076,Yes,2023-11-29,"Wrong Item",913.81
5346,22546,Yes,2025-12-19,"Wrong Item",582.17
5347,43412,Yes,2024-07-16,Damaged,505.17
5348,40309,Yes,2022-01-31,"Late Delivery",1222.89
5349,32981,Yes,2023-03-15,"Faulty Product",1066.27
5350,44749,Yes,2024-07-16,Damaged,306.13
5351,30491,Yes,2022-07-30,"Faulty Product",740.27
5352,45576,Yes,2025-12-04,"Late Delivery",144.53
5353,2778,Yes,2022-11-02,Damaged,858.51
5354,45271,Yes,2025-07-30,"Changed Mind",1547.36
5355,2500,Yes,2022-12-17,"Changed Mind",33.72
5356,9023,Yes,2024-10-13,"Changed Mind",573.41
5357,1201,Yes,2024-10-17,Damaged,998.25
5358,27802,Yes,2024-08-14,"Faulty Product",287.23
5359,28356,Yes,2022-07-19,"Changed Mind",763.81
5360,45763,Yes,2022-04-02,Damaged,462.64
5361,34533,Yes,2025-01-03,"Late Delivery",943.63
5362,20921,Yes,2022-07-17,"Faulty Product",1310.59
5363,42230,Yes,2025-04-07,"Changed Mind",302.66
5364,7517,Yes,2024-09-26,"Late Delivery",635.77
5365,1369,Yes,2023-12-06,Damaged,997.96
5366,16694,Yes,2024-05-25,Damaged,808.58
5367,47804,Yes,2025-07-15,"Faulty Product",534.49
5368,21167,Yes,2022-10-30,Damaged,494.12
5369,49116,Yes,2024-12-06,Damaged,75.54
5370,31870,Yes,2025-08-17,"Wrong Item",646.11
5371,38309,Yes,2022-05-29,"Changed Mind",387.92
5372,35036,Yes,2025-04-07,"Faulty Product",1399.78
5373,22071,Yes,2022-12-06,"Wrong Item",300.94
5374,15598,Yes,2024-12-09,"Wrong Item",853.46
5375,6724,Yes,2022-12-22,"Late Delivery",1233.53
5376,24857,Yes,2025-04-20,Damaged,374.89
5377,22031,Yes,2024-10-23,"Faulty Product",1050.03
5378,20819,Yes,2023-06-23,"Faulty Product",118.80
5379,21909,Yes,2025-09-17,"Faulty Product",286.88
5380,8148,Yes,2024-10-21,"Changed Mind",181.68
5381,39305,Yes,2023-11-05,"Changed Mind",607.30
5382,15918,Yes,2022-06-02,"Late Delivery",925.02
5383,16498,Yes,2024-07-04,"Faulty Product",1182.63
5384,36092,Yes,2025-04-06,"Wrong Item",857.51
5385,3597,Yes,2024-09-01,"Wrong Item",268.12
5386,29255,Yes,2025-07-26,"Faulty Product",663.44
5387,35383,Yes,2025-09-28,"Faulty Product",516.66
5388,26629,Yes,2022-09-09,"Late Delivery",843.40
